3996589053.14269	3372389017.14538	3485285991.71463	3487614283.26182	3334926439.70289	3277972575.7913	4856724903.05592	4814839911.76365	3279757019.97619	3275881683.6017	4805883143.14398	4908284472.448	4891242755.43773	3503144908.84877	3553694138.7836	3442523025.51234	3337508700.77961	3376546752.21579	3527074712.50144	3421124275.91728	3290771660.26771	3579296456.86544	3915821517.16379	3801585024.32861	3404330304.84457	3351594891.51127	3436855364.43468	3325680499.44684	3390366813.65834	3725969448.1922	3675240159.09685	3950159123.29211	3881913106.6626
7684668024.62176	7664422133.75632	7629288086.12448	7644238595.19026	7101079854.88838	7636703808.93008	7673193744.78568	7667382370.89168	7684947775.67943	7708300183.78945	7692104933.57779	7704104709.64689	7678011402.65533	7712081388.70555	7718223540.83692	7639197175.50026	7608941507.4148	6340446887.03518	6392211032.62692	7044059997.76331	7092391076.6317	7186768444.37324	7012607651.11128	4790919052.0436	4790919052.0436	6347756936.55098	6398496848.87427	7026881846.80541	7096910060.04355	6294345890.99792	6211086420.97507	4859552855.45374	6246243434.75055
7808184938.5622	7663783808.54131	7842856751.19097	7795210431.15475	7932512490.70308	7732852353.74016	7680851949.84693	7718593606.29584	7699720648.85558	7970711039.89238	7970711039.89238	7749972998.87463	7619805145.71822	7726262096.17295	7907430920.63134	7970711039.89238	7970711039.89238	7807039474.3506	7790783855.42462	7796427981.35025	7879621904.45714	7908313807.18979	7834318103.25713	7680995005.72006	7707975850.74587	7817747114.13172	7853933329.62948	7851261651.72132	7881289858.49414	7813426662.57767	7794730320.53381	7793350056.9995	7767162375.07568
7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7043742204.6195	7039150460.56386	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7135714070.27927	7153257360.39943	7441716903.40706	7359292740.05078	7266233962.73053	7195808308.41384	7141354336.85567	7409363584.31116	7884769027.21273	7599654732.73793	7438443167.59948	7445645028.29305	7475777918.74407	7505219088.26528	7625610508.71308	7759689972.88129	7713640456.20773	11195058287.3785
7403591010.8202	7631923300.75484	7314856256.3422	7252589837.63412	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7489249748.92963	10895612067.0945	10756765417.2309	10028018461.2335	10000609572.7204	10092462316.1813	10088119667.7593	10849512097.1915	10829905685.2153	10917731622.3672	10068366361.9179	10056535512.0219	10855296823.0901	10859719669.1217	10008548878.6122	10846395454.7616	11111662079.8103	10793906867.2206	13244467700.0862
11625186895.2289	11512290642.8768	11537757647.9212	11507793966.8974	10565604024.6612	8413063611.1347	8380288106.48818	10907039656.1051	10877659806.0169	10106616809.8803	10852491501.9502	11039686762.8823	11152343668.2099	10839863607.5496	11240010951.3644	12705944396.4933	13093467267.4001	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13216838442.4728	13037424389.1133	12960947145.6932	13251192651.5797	13251192651.5797	13157536538.4312	13228801187.9795	13251192651.5797	13051528734.5964	12906281411.1976	13251192651.5797	15226740416.0388
13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	11983839622.5953	12135287020.838	12689114010.0988	13251192651.5797	13251192651.5797	13027777569.6499	12401171860.1409	12332609206.0095	13050506824.7556	13251192651.5797	14144366364.0522	14489256591.3413	14746850470.4596	15190087157.1339	14924543208.5631	14499320146.7495	14467345899.5107	14686267422.1059	14158501175.1374	14132140746.6022	14169257983.4682	14059206037.9022	13988857842.2312	13788641089.6167	13504156896.8479	13486945287.0838	15395782540.93	17429600458.8504
23419735745.914	22570946048.0944	19236568821.9297	16043728688.3227	14864244922.9523	13251192651.5797	13251192651.5797	13251192651.5797	15347713910.5241	14371039303.1719	14311424518.1173	13772466860.6518	14062291943.4435	14650216957.5232	16290496862.1161	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504
25202907740.9376	25202907740.9376	25202907740.9376	18829604279.4653	18947804869.3403	18037967000.331	17623175327.5272	17779166445.2841	17866372577.3202	17914837477.5188	17859949935.8187	17713196387.9894	17612853704.4277	17695712326.0122	17934304654.1872	17794875051.2813	17661121858.6559	17740789315.1446	17792328685.4423	17860600569.9466	17870816592.7147	17962420658.3083	18072078070.8574	18288533955.5026	18424042270.1989	18372341845.0402	18402735898.9644	18221679194.9884	18255199811.0212	18164288183.2067	18190096422.9914	18240361149.4238	18327589888.7404
25202907740.9376	25202907740.9376	25202907740.9376	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799
