4658088539.98147	4433718600.33011	3862469683.92311	3513490793.05987	3486264557.17737	3377949071.93883	3455306172.97064	3549015091.12233	3758073425.71191	4261285458.44788	4263773206.67869	4413686017.75388	4179271933.20608	4103354903.16652	3906946533.14765	3431730883.12126	3356875026.69424	3333044084.36219	3397837427.43661	3355201144.65199	3370386575.00074	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3476318214.80327	3526724406.00523	3824033581.62322	3707476780.0773	4065184797.09872
4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	7108893780.24576	6396745644.45312	7044789629.08791	4790919052.0436	4790919052.0436	4790919052.0436	4793415169.83848	4790919052.0436	4806128966.78147	4809707344.22413	4799286176.08638	6211631897.62546	6251555772.35645	6249568915.68291	6234151927.17377	6271431252.936	6277448772.47206	6324919437.78256	7063550637.21249	7035034792.28581	6240872296.49202	6225333603.01148	7607116809.64133	7107169865.55489	7626557968.14384	7207362300.40392	7620977020.58417	7129780665.33841
7737180057.16838	7716680680.6268	7682307354.16222	7653832927.05301	7688560434.41803	7910485529.57242	7824832673.92351	7859357106.26283	7719856801.46436	7716778520.41564	7683977970.24413	7695236869.86534	7732864326.66762	7742578287.53294	7749582106.35224	7758967515.59548	7743853634.9473	7723404087.33811	7734383737.07262	7774844942.17004	7753469488.58129	7753748984.58073	7805128712.44716	7923731443.96074	7889510864.34803	7908833461.92579	7743123703.14867	7761572970.27858	7903502196.277	7315802187.62709	7966269252.24655	7970711039.89238	7954139528.69007
11230903466.4726	7029341517.55902	7865124122.92448	7970711039.89238	7950258950.61984	7200536267.91732	7404889561.55498	7305517291.22656	7731509439.94527	7824433594.68099	7832264711.80172	7684914298.88019	7644620830.37498	7764383661.62514	7793502315.41862	7788127275.25833	7776340598.76897	7779612700.38215	7878790387.55295	7728185466.42826	7623350152.91757	7591701410.01582	7314232596.89834	7018774124.27034	7090202212.4688	7110211208.12039	7018774124.27034	11170340477.6196	10694730666.2949	11143279550.6948	11222979788.3215	11228027713.9162	11460583604.6257
13145181771.7198	11095725697.5574	10098552743.6867	10087010466.7945	11124890185.3669	11246999599.1273	11147406712.9212	11215623495.8902	10942184525.884	10942954884.1217	10937320871.9089	10992865999.8401	11187852578.9177	11060275082.6898	10873072255.2444	10896629776.6257	10884574670.1385	10995500725.8561	11042848867.8624	11039087777.7	10925392069.552	10864310835.6852	10181845760.1689	10150613833.7803	10760255614.2415	10027944824.4721	10804914620.8475	12555107667.5623	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797
17775081909.1004	13251192651.5797	13251192651.5797	13251192651.5797	12612402000.1527	12365222975.0496	12571043046.0196	12546244996.2457	12848254355.8792	13145812802.0874	12918854641.8976	12913137876.3014	12627334376.8246	12678088780.8629	12973678184.8514	13054752722.4294	12866102842.0809	12971706478.0951	12996789759.284	12973461446.2634	12986215445.0662	13103762373.8571	13251192651.5797	13251192651.5797	13244198393.0164	13251192651.5797	13093694515.2562	15720962756.104	17044380425.4777	16801077014.5858	16856489252.0834	16934640568.2945	16779136433.4455
18998269538.7799	18427944559.7739	17930615490.7348	19355226728.9267	19049556734.7564	19134740174.7075	19226190690.1197	17784432841.3793	18005815974.7539	18280215915.5631	18349510648.3523	18432219151.2097	18299334683.0142	18243137086.2787	18066500191.4524	14958608274.5952	14787163081.3233	14544381549.415	14601656343.0381	14846777165.0573	15686476704.1719	15896355054.8293	16206088996.5433	16575071316.0528	16459596282.6808	15694185271.4133	16403350454.7633	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504
21019222399.3358	24343441452.7183	24008845473.5411	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	24238073890.7581	23696609378.4681	22139165881.6911	19729922794.445	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18750175096.7443	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17455527465.9117	17544824175.6361	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504
25619539184.6518	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	25724944498.1497	25202907740.9376	24135313532.5099	22245531380.0257	21566368425.4485	19391085207.6666	18998269538.7799	18647432301.496	18460355897.288	18338813595.7442	18365995955.4408	18667322962.2791	18888179615.1076	18998269538.7799	18998269538.7799	18777388152.1719	18837180331.08	18698670768.866	18698762528.0213	18355285492.5407	17804887550.0525	17502309326.1551	17429600458.8504	17429600458.8504
26180204378.8951	26131288646.4652	25656078875.7699	25502852603.3907	25202907740.9376	25202907740.9376	25202907740.9376	26041354623.425	26133468994.0697	26180204378.8951	25793243053.2821	25754244876.7313	25202907740.9376	25202907740.9376	25202907740.9376	20723606628.7113	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18019722671.9227	18555999705.8154
26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	25744776613.0997	25431437886.9084	26017711748.1526	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	25675645356.7178	25427783565.7122	25499663140.2781	25732152113.924	25428512420.7096	25484225721.1334	25642518816.454	25396765892.6206	25289480721.868	24326339799.5009	24836427905.2889	24713828432.6292	21573149737.55	25393135971.3549	25451910789.1542	25414869800.3335	25248703649.9754	19273034313.1283	18998269538.7799	18998269538.7799	18998269538.7799
31689776089.7519	28146243046.6264	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	27862798510.3625	28280841413.4462	31985206549.4227	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	25892932254.204	25752726871.6537	26058765804.1633	25928856249.1174	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26169730518.0579	25797416506.4198	19235603010.1167	25636079724.8314
32871191129.8023	32871191129.8023	32282168561.9974	31484709929.6227	26431535891.4107	26180204378.8951	27926173887.5142	32871191129.8023	32871191129.8023	32871191129.8023	31623464597.9116	32466641616.6137	26180204378.8951	26180204378.8951	26180204378.8951	26658225897.476	27160585924.9263	27707263843.407	26843727691.1913	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26180204378.8951	26162541284.5642	27608585928.3227
32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	30368467954.301	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32253684366.0017	30834617506.8503	32056769736.2556	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	31768438543.3059	31156208129.7386	27872975629.306	26375076771.0465	28080795549.0993	26180204378.8951	26180204378.8951	26712756938.0449	30041634022.0835	30006081828.9564	30150468508.1499	30723118469.7852	32471368809.6904	32871191129.8023
32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	30823906637.1923	31972280263.8131	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023
