4605879967.56122	4658088539.98147	4529715880.19535	4522788422.17811	4418561268.56627	3495750936.28009	3872903572.03717	4338117928.20012	4318339699.86472	4263820537.57403	4167490532.77061	4224252641.22727	4016631627.69405	3545153131.14784	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3432854683.13926	3693228802.18796	4095081996.8392	3957314698.37419	4199008785.99958
4790919052.0436	6221798010.43731	6239574489.56984	4833099287.4597	4790919052.0436	6378020642.00521	6371256217.46478	4790919052.0436	6406774394.784	7142029812.82708	6235680429.74325	4790919052.0436	4790919052.0436	4790919052.0436	4692497882.80994	6258112274.24679	6258127228.63826	4934981212.58868	5003404855.75443	4831065063.38191	4415744125.25782	4311317367.98608	4340405024.1742	6222312923.99796	4395551383.62454	7053658344.51522	7125442948.16814	7166617231.64645	7155888344.09758	7166875449.89853	7163471034.97781	7122035639.36533	6456625826.83284
7714744602.07463	7729072605.13121	7740782632.56982	7714930040.21059	7685586106.78249	7825933986.38939	7835267741.18045	7752096585.72526	7863375207.0466	7898324376.94262	7709985753.16556	7612228769.01904	7690083832.1021	7722141895.11412	7708509166.75904	7732694221.44546	7746077910.78197	7732110806.59746	7782347473.8951	7765551914.66627	7696141946.31755	7650694103.24352	7748768124.71824	7768608769.69474	7772874230.99424	7885386604.96389	7963044177.16196	7957643624.03439	7937263186.70904	7933902333.33475	7923334038.66445	7926333249.12087	7878877819.52813
10150375711.6114	10022987195.0887	11246321837.0868	9957762425.7852	10112473333.2959	9963792537.49286	11262430845.1148	7876552904.55941	7544378622.71225	7252423603.7119	7704109343.37114	7970711039.89238	7970711039.89238	7832509843.94487	7888848151.11311	7910055084.49152	7827952009.12401	7822502941.01063	7649315251.58518	7791480510.03423	7970711039.89238	7970711039.89238	7706991444.68426	7470820856.46781	10407781372.2333	10630623905.9159	10461093704.6652	10448369908.856	11295218368.2011	11367478875.0339	10824108009.2763	10116198831.9621	10180055554.6443
13251192651.5797	13251192651.5797	13102923823.1179	13251192651.5797	13251192651.5797	13251192651.5797	12277430218.8599	10362485565.8037	10942448831.6703	11170553396.8416	11116444254.7272	11003633037.6391	10997512267.8696	10993670065.5111	10965417004.2355	11124647867.9971	11045339583.9858	11043199375.2979	10980008118.2795	10956005850.8647	10845836249.1821	10808323898.5516	10752907873.6251	10495256097.1068	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13466926935.1273	13547669429.3466	13251192651.5797	13251192651.5797	13251192651.5797
16527525094.7376	16138878532.0592	15659904372.7875	15733969796.7116	16204382937.3722	14933512264.1547	13505627319.4526	13251192651.5797	13067793922.6453	11984690894.6735	12201961729.6366	12579584200.2478	12539732770.3304	12529881833.5463	12498447321.4562	12218568125.5675	12674175799.8171	12821323450.7632	12986140626.178	12768844107.8374	13068010470.1948	12958395601.4952	13084290080.6745	13251192651.5797	18306037709.3421	18184016269.057	17842108199.5323	15855592537.6169	17429600458.8504	17429600458.8504	17398916588.164	15577378901.1717	15121364014.2824
18254654453.7776	18278589116.1494	18924396488.3717	18373144271.4018	17429600458.8504	17429600458.8504	17440147188.0434	17939245729.8733	18009979964.8545	14068324537.1997	14874079027.7576	15465443151.6269	15168974849.8348	15302417045.439	15197629477.739	14222310509.1505	14322280283.1902	17889246282.1657	17967628697.0374	17975512233.5606	17920440461.5223	17832497952.9964	18044383755.9244	18429541021.5812	18998269538.7799	18998269538.7799	18998269538.7799	18533296058.8639	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504
18998269538.7799	18998269538.7799	25306550654.3599	18998269538.7799	18588145935.953	18524310533.2902	18998269538.7799	18998269538.7799	18998269538.7799	18549228728.7649	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17633515407.5455	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	19165849416.7926	20666102297.5509	20769703675.6499	20778772300.3977	21026771372.3614	20075560604.938	18998269538.7799	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504	17429600458.8504
28196714160.5978	28418937392.8371	27152599248.3512	26618663235.1153	18998269538.7799	18998269538.7799	25258492936.2747	25529691269.5622	25585184002.4151	18998269538.7799	18700422874.9668	18157425162.701	17959142992.8524	18316076099.5413	18247388166.8217	18362144385.8613	18998269538.7799	22509556040.7518	20605401398.8669	23459257646.9394	25192595164.1702	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	23039401643.5762	18986832500.3756	18588325415.3633	18358142751.0035	18172413419.1411	18001708925.9126
32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	30513284259.5742	30848176533.445	30301984730.318	30800536850.608	29656882149.1303	23249160633.0861	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799	18998269538.7799
